date,open,high,low,close,utc,utc_hour,day_ind,returns,buy_stop,sell_stop,signal,EUR/USD,Strategy
2018-08-03 13:00:00,1.1572850000000001,1.157325,1.15638,1.156775,2018-08-03 16:59:59.999999,17.0,3,-0.00044068660701556696,1.15848,1.157245,-1,0.9900583505673134,1.007395941778092
2018-08-05 14:15:00,1.157125,1.1572,1.156725,1.156865,2018-08-05 18:14:59.999999,18.0,3,-0.000224694825537368,1.15848,1.157245,-1,0.9898358895789608,1.0076222984334768
2018-08-05 15:00:00,1.156865,1.156955,1.1560350000000001,1.15612,2018-08-05 18:59:59.999999,19.0,3,-0.0006439817956286997,1.15848,1.157245,-1,0.989198453285412,1.0082711888505376
2018-08-05 16:00:00,1.15612,1.156555,1.15608,1.1561549999999998,2018-08-05 19:59:59.999999,20.0,3,3.0273674012892434e-05,1.15848,1.157245,-1,0.9892283999569209,1.0082406647772497
2018-08-05 17:00:00,1.1561549999999998,1.15644,1.155705,1.156195,2018-08-05 20:59:59.999999,21.0,3,3.459743719506645e-05,1.15848,1.157245,-1,0.9892626247243601,1.0082057822341726
2018-08-05 18:00:00,1.156195,1.15687,1.15603,1.15658,2018-08-05 21:59:59.999999,22.0,3,0.00033298881244068487,1.15848,1.157245,-1,0.989592038110959,1.0078700609880507
2018-08-05 19:00:00,1.15658,1.1567,1.156,1.156205,2018-08-05 22:59:59.999999,23.0,3,-0.000324231786819774,1.15848,1.157245,-1,0.9892711809162197,1.008196844498807
2018-08-05 20:00:00,1.156205,1.15652,1.15606,1.156375,2018-08-05 23:59:59.999999,24.0,3,0.0001470327493826817,1.15848,1.157245,-1,0.9894166361778348,1.0080486065448413
2018-08-05 21:00:00,1.156375,1.156375,1.15562,1.15573,2018-08-06 00:59:59.999999,1.0,3,-0.0005577775375635124,1.15848,1.157245,-1,0.9888647618028832,1.0086108734143442
2018-08-05 22:00:00,1.15573,1.1559549999999998,1.155115,1.155885,2018-08-06 01:59:59.999999,2.0,3,0.00013411436927321025,1.15848,1.157245,-1,0.9889973827767089,1.0084756042032141
2018-08-05 23:00:00,1.155885,1.156535,1.1550200000000002,1.15618,2018-08-06 02:59:59.999999,3.0,3,0.0002552157005237841,1.15848,1.157245,-1,0.9892497904365705,1.0082182253954264
2018-08-06 00:00:00,1.15618,1.156955,1.155375,1.156475,2018-08-06 03:59:59.999999,4.0,3,0.00025515058208923716,1.15848,1.157245,-1,0.9895021980964319,1.0079609779283438
2018-08-06 01:00:00,1.156475,1.15675,1.155505,1.15577,2018-08-06 04:59:59.999999,5.0,3,-0.0006096111027043003,1.15848,1.157245,-1,0.988898986570322,1.0085754421315816
2018-08-06 02:00:00,1.15577,1.15644,1.155485,1.156285,2018-08-06 05:59:59.999999,6.0,4,0.00044559038563039637,1.15644,1.1530049999999998,0,0.9893396304510974,1.0085754421315816
2018-08-06 03:00:00,1.156285,1.156415,1.1530049999999998,1.153775,2018-08-06 06:59:59.999999,7.0,4,-0.002170745101769903,1.15644,1.1530049999999998,0,0.9871920262943088,1.0085754421315816
2018-08-06 04:00:00,1.153775,1.154275,1.1530850000000001,1.154205,2018-08-06 07:59:59.999999,8.0,4,0.0003726896491949734,1.15644,1.1530049999999998,0,0.9875599425442765,1.0085754421315816
2018-08-06 05:00:00,1.154205,1.1547100000000001,1.153645,1.1542649999999999,2018-08-06 08:59:59.999999,9.0,4,5.198383302788411e-05,1.15644,1.1530049999999998,0,0.9876112796954348,1.0085754421315816
2018-08-06 06:00:00,1.1542649999999999,1.155145,1.154075,1.15436,2018-08-06 09:59:59.999999,10.0,4,8.230345717853204e-05,1.15644,1.1530049999999998,0,0.9876925635181024,1.0085754421315816
2018-08-06 07:00:00,1.15436,1.1563649999999999,1.15436,1.155785,2018-08-06 10:59:59.999999,11.0,4,0.0012344502581517114,1.15644,1.1530049999999998,0,0.9889118208581118,1.0085754421315816
2018-08-06 08:00:00,1.155785,1.157045,1.1556549999999999,1.15634,2018-08-06 11:59:59.999999,12.0,4,0.00048019311550146534,1.15644,1.1530049999999998,0,0.9893866895063258,1.0085754421315816
2018-08-06 09:00:00,1.15634,1.156555,1.15562,1.156205,2018-08-06 12:59:59.999999,13.0,4,-0.00011674766937059709,1.15644,1.1530049999999998,0,0.9892711809162196,1.0085754421315816
2018-08-06 10:00:00,1.156205,1.156305,1.155165,1.15535,2018-08-06 13:59:59.999999,14.0,4,-0.0007394882395421471,1.15644,1.1530049999999998,0,0.988539626512214,1.0085754421315816
2018-08-06 11:00:00,1.15535,1.1558,1.154825,1.155665,2018-08-06 14:59:59.999999,15.0,4,0.00027264465313527774,1.15644,1.1530049999999998,0,0.988809146555795,1.0085754421315816
2018-08-06 12:00:00,1.155665,1.155815,1.155275,1.155385,2018-08-06 15:59:59.999999,16.0,4,-0.00024228474514659175,1.15644,1.1530049999999998,0,0.9885695731837232,1.0085754421315816
2018-08-06 13:00:00,1.155385,1.155635,1.1552149999999999,1.155365,2018-08-06 16:59:59.999999,17.0,4,-1.7310247233719515e-05,1.15644,1.1530049999999998,0,0.9885524608000036,1.0085754421315816
2018-08-06 14:15:00,1.1553,1.15559,1.15507,1.155275,2018-08-06 18:14:59.999999,18.0,4,-2.1639401021329297e-05,1.15644,1.1530049999999998,0,0.9885310691168737,1.0085754421315816
2018-08-06 15:00:00,1.155275,1.15572,1.155265,1.15567,2018-08-06 18:59:59.999999,19.0,4,0.00034190993486392694,1.15644,1.1530049999999998,0,0.9888690577103263,1.0085754421315816
2018-08-06 16:00:00,1.15567,1.15593,1.1555799999999998,1.155835,2018-08-06 20:00:00.000000,20.0,4,0.0001427743213892986,1.15644,1.1530049999999998,0,0.9890102428189838,1.0085754421315816
2018-08-06 17:00:00,1.155835,1.15622,1.1555799999999998,1.15612,2018-08-06 20:59:59.999999,21.0,4,0.0002465749869143007,1.15644,1.1530049999999998,0,0.9892541080066649,1.0085754421315816
2018-08-06 18:00:00,1.15612,1.15638,1.155635,1.15584,2018-08-06 22:00:00.000000,22.0,4,-0.00024218939210467595,1.15644,1.1530049999999998,0,0.9890145211556097,1.0085754421315816
2018-08-06 19:00:00,1.15584,1.15638,1.155775,1.1560549999999998,2018-08-06 23:00:00.000000,23.0,4,0.00018601190476177863,1.15644,1.1530049999999998,0,0.989198489630527,1.0085754421315816
2018-08-06 20:00:00,1.1560549999999998,1.156125,1.155505,1.1555600000000001,2018-08-07 00:00:00.000000,0.0,4,-0.00042818032014020976,1.15644,1.1530049999999998,0,0.9887749343045548,1.0085754421315816
2018-08-06 21:00:00,1.1555600000000001,1.15598,1.1554950000000002,1.15578,2018-08-07 01:00:00.000000,1.0,4,0.00019038388313881316,1.15644,1.1530049999999998,0,0.9889631811160979,1.0085754421315816
2018-08-06 22:00:00,1.15578,1.155865,1.155135,1.15565,2018-08-07 01:59:59.999999,2.0,4,-0.00011247815328173483,1.15644,1.1530049999999998,0,0.9888519443638224,1.0085754421315816
2018-08-06 23:00:00,1.15565,1.158375,1.1554950000000002,1.1580549999999998,2018-08-07 02:59:59.999999,3.0,4,0.0020810799117377825,1.15644,1.1530049999999998,0,0.9909098242809209,1.0085754421315816
2018-08-07 00:00:00,1.1580549999999998,1.1580549999999998,1.15691,1.157715,2018-08-07 03:59:59.999999,4.0,4,-0.00029359572731846496,1.15644,1.1530049999999998,0,0.9906188973903541,1.0085754421315816
2018-08-07 01:00:00,1.157715,1.1590799999999999,1.15735,1.15875,2018-08-07 04:59:59.999999,5.0,4,0.0008940024099194509,1.15644,1.1530049999999998,0,0.991504513071933,1.0085754421315816
2018-08-07 02:00:00,1.15875,1.1593950000000002,1.158525,1.1591049999999998,2018-08-07 05:59:59.999999,6.0,5,0.0003063646170441279,1.160035,1.1583299999999999,0,0.9918082749723777,1.0085754421315816
2018-08-07 03:00:00,1.1591049999999998,1.160035,1.1583299999999999,1.159685,2018-08-07 06:59:59.999999,7.0,5,0.0005003860737381403,1.160035,1.1583299999999999,0,0.992304562020992,1.0085754421315816
2018-08-07 04:00:00,1.159685,1.160395,1.158975,1.1602350000000001,2018-08-07 07:59:59.999999,8.0,5,0.0004742667189797664,1.160035,1.1583299999999999,0,0.9927751790498505,1.0085754421315816
2018-08-07 05:00:00,1.1602350000000001,1.160825,1.15961,1.160375,2018-08-07 08:59:59.999999,9.0,5,0.0001206652100650359,1.160035,1.1583299999999999,0,0.9928949724753777,1.0085754421315816
2018-08-07 06:00:00,1.160375,1.160635,1.159255,1.160515,2018-08-07 10:00:00.000000,10.0,5,0.00012065065172899192,1.160035,1.1583299999999999,0,0.9930147659009054,1.0085754421315816
2018-08-07 07:00:00,1.160515,1.160515,1.1586049999999999,1.159225,2018-08-07 11:00:00.000000,11.0,5,-0.0011115754643412738,1.160035,1.1583299999999999,0,0.9919109550514014,1.0085754421315816
2018-08-07 08:00:00,1.159225,1.1599549999999998,1.1589200000000002,1.1596549999999999,2018-08-07 11:59:59.999999,12.0,5,0.0003709374797816907,1.160035,1.1583299999999999,0,0.9922788920012361,1.0085754421315816
2018-08-07 09:00:00,1.1596549999999999,1.159775,1.1589,1.159325,2018-08-07 13:00:00.000000,13.0,5,-0.0002845673928883517,1.160035,1.1583299999999999,0,0.9919965217839211,1.0085754421315816
2018-08-07 10:00:00,1.159325,1.1595950000000002,1.158355,1.158475,2018-08-07 13:59:59.999999,14.0,5,-0.0007331852586634614,1.160035,1.1583299999999999,0,0.9912692045575037,1.0085754421315816
2018-08-07 11:00:00,1.158475,1.15949,1.158225,1.159405,2018-08-07 15:00:00.000000,15.0,5,0.000802779516174365,1.160035,1.1583299999999999,0,0.992064975169937,1.0085754421315816
2018-08-07 12:00:00,1.159405,1.15998,1.159355,1.15972,2018-08-07 16:00:00.000000,16.0,5,0.00027169108292621235,1.160035,1.1583299999999999,0,0.992334510377374,1.0085754421315816
2018-08-07 13:00:00,1.15972,1.159975,1.15972,1.159875,2018-08-07 16:59:59.999999,17.0,5,0.00013365295071215914,1.160035,1.1583299999999999,0,0.9924671388127794,1.0085754421315816
2018-08-07 14:15:00,1.16,1.16,1.15955,1.1596600000000001,2018-08-07 18:15:00.000000,18.0,5,-0.0002931034482756767,1.160035,1.1583299999999999,0,0.992176243272093,1.0085754421315816
2018-08-07 15:00:00,1.1596600000000001,1.1600549999999998,1.159625,1.16,2018-08-07 19:00:00.000000,19.0,5,0.0002931893830948596,1.160035,1.1583299999999999,0,0.9924671388127793,1.0085754421315816
2018-08-07 16:00:00,1.16,1.160485,1.1598950000000001,1.16032,2018-08-07 20:00:00.000000,20.0,5,0.0002758620689656017,1.160035,1.1583299999999999,0,0.9927409228510725,1.0085754421315816
2018-08-07 17:00:00,1.16032,1.16077,1.159975,1.1601,2018-08-07 21:00:00.000000,21.0,5,-0.00018960286817439067,1.160035,1.1583299999999999,0,0.9925526963247459,1.0085754421315816
2018-08-07 18:00:00,1.1601,1.160985,1.159975,1.16057,2018-08-07 21:59:59.999999,22.0,5,0.00040513748814773943,1.160035,1.1583299999999999,0,0.9929548166309892,1.0085754421315816
2018-08-07 19:00:00,1.16057,1.160865,1.160195,1.160535,2018-08-07 23:00:00.000000,23.0,5,-3.0157594974889275e-05,1.160035,1.1583299999999999,0,0.9929248715018008,1.0085754421315816
2018-08-07 20:00:00,1.160535,1.162,1.16051,1.16188,2018-08-08 00:00:00.000000,0.0,5,0.0011589482436978888,1.160035,1.1583299999999999,0,0.9940756200377519,1.0085754421315816
2018-08-07 21:00:00,1.16188,1.16283,1.161835,1.16238,2018-08-08 01:00:00.000000,1.0,5,0.00043033703996965685,1.160035,1.1583299999999999,0,0.9945034075975849,1.0085754421315816
2018-08-07 22:00:00,1.16238,1.162795,1.16191,1.161915,2018-08-08 02:00:00.000000,2.0,5,-0.0004000412945851939,1.160035,1.1583299999999999,0,0.9941055651669403,1.0085754421315816
2018-08-07 23:00:00,1.161915,1.1619700000000002,1.161025,1.1615149999999999,2018-08-08 02:59:59.999999,3.0,5,-0.00034425926165010173,1.160035,1.1583299999999999,0,0.9937633351190737,1.0085754421315816
2018-08-08 00:00:00,1.1615149999999999,1.1624649999999999,1.16056,1.1610049999999998,2018-08-08 03:59:59.999999,4.0,5,-0.0004390817165512374,1.160035,1.1583299999999999,0,0.9933269918080438,1.0085754421315816
2018-08-08 01:00:00,1.1610049999999998,1.161295,1.158405,1.15887,2018-08-08 05:00:00.000000,5.0,5,-0.001838924035641342,1.160035,1.1583299999999999,0,0.9915003389275567,1.0085754421315816
2018-08-08 02:00:00,1.15887,1.16004,1.158585,1.15974,2018-08-08 06:00:00.000000,6.0,6,0.0007507313158507221,1.160375,1.158585,0,0.9922446892816663,1.0085754421315816
2018-08-08 03:00:00,1.15974,1.160375,1.159165,1.1594950000000002,2018-08-08 07:00:00.000000,7.0,6,-0.0002112542466413409,1.160375,1.158585,0,0.9920350733773482,1.0085754421315816
2018-08-08 04:00:00,1.1594950000000002,1.159925,1.158065,1.158325,2018-08-08 08:00:00.000000,8.0,6,-0.0010090599786977221,1.160375,1.158585,0,0.9910340504873386,1.0085754421315816
2018-08-08 05:00:00,1.158325,1.15919,1.1573200000000001,1.158165,2018-08-08 08:59:59.999999,9.0,6,-0.00013813049014754926,1.160375,1.158585,-1,0.9908971584681919,1.008714757151754
2018-08-08 06:00:00,1.158165,1.15961,1.158075,1.1588399999999999,2018-08-08 09:59:59.999999,10.0,6,0.0005828185103158714,1.160375,1.158585,-1,0.9914746716739665,1.0081268595196573
2018-08-08 07:00:00,1.1588399999999999,1.160595,1.158655,1.16005,2018-08-08 11:00:00.000000,11.0,6,0.001044147595871868,1.160375,1.158585,-1,0.9925099175687627,1.007074226282956
2018-08-08 08:00:00,1.16005,1.1609,1.1597600000000001,1.159785,2018-08-08 12:00:00.000000,12.0,6,-0.00022843842937800933,1.160375,1.158585,-1,0.9922831901620512,1.007304280737475
2018-08-08 09:00:00,1.159785,1.160005,1.159065,1.15949,2018-08-08 13:00:00.000000,13.0,6,-0.00025435748867260415,1.160375,1.158585,-1,0.9920307955017496,1.0075604961246527
2018-08-08 10:00:00,1.15949,1.16137,1.15945,1.16104,2018-08-08 14:00:00.000000,14.0,6,0.0013367946252232986,1.160375,1.158585,-1,0.9933569369372324,1.006213594668846
2018-08-08 11:00:00,1.16104,1.161985,1.1609450000000001,1.161905,2018-08-08 14:59:59.999999,15.0,6,0.0007450217046784724,1.160375,1.158585,-1,0.9940970094157435,1.0054639437012751
2018-08-08 12:00:00,1.161905,1.161945,1.161195,1.16124,2018-08-08 15:59:59.999999,16.0,6,-0.0005723359482917413,1.160375,1.158585,-1,0.9935280519611656,1.0060394068609664
2018-08-08 13:00:00,1.16124,1.161485,1.16096,1.161015,2018-08-08 17:00:00.000000,17.0,6,-0.00019375839619729062,1.160375,1.158585,-1,0.9933355475592406,1.006234335442951
2018-08-08 14:15:00,1.16116,1.16143,1.16106,1.1614149999999999,2018-08-08 18:15:00.000000,18.0,6,0.00021960797822857678,1.160375,1.158585,-1,0.9935536919705427,1.0060133583549202
2018-08-08 15:00:00,1.1614149999999999,1.1614950000000002,1.16111,1.161195,2018-08-08 18:59:59.999999,19.0,6,-0.00018942410766167734,1.160375,1.158585,-1,0.9933654889490272,1.0062039215376224
2018-08-08 16:00:00,1.161195,1.16126,1.160925,1.160935,2018-08-08 19:59:59.999999,20.0,6,-0.00022390726794373637,1.160375,1.158585,-1,0.9931430671963271,1.0064292179086882
2018-08-08 17:00:00,1.160935,1.161245,1.160585,1.16077,2018-08-08 21:00:00.000000,21.0,6,-0.00014212682019231973,1.160375,1.158585,-1,0.9930019149301904,1.0065722584931782
2018-08-08 18:00:00,1.16077,1.16104,1.160115,1.160675,2018-08-08 22:00:00.000000,22.0,6,-8.18422254194873e-05,1.160375,1.158585,-1,0.9929206454436267,1.0066546386068587
