Stop_Loss,Returns
0.005,1.016731167817438
0.005030303030303031,1.016731167817438
0.005060606060606061,1.0170564303659912
0.005090909090909091,1.0170564303659912
0.005121212121212121,1.0170564303659912
0.005151515151515152,1.0170564303659912
0.0051818181818181815,1.016341647960235
0.005212121212121212,1.016341647960235
0.005242424242424243,1.0170072812673976
0.005272727272727273,1.0170072812673976
0.005303030303030303,1.0170072812673976
0.005333333333333333,1.0170072812673976
0.005363636363636364,1.0147570668177381
0.005393939393939394,1.0155285751863563
0.005424242424242424,1.0155285751863563
0.005454545454545455,1.0155285751863563
0.005484848484848485,1.0155285751863563
0.0055151515151515155,1.0155285751863563
0.005545454545454545,1.0155285751863563
0.005575757575757576,1.0155285751863563
0.005606060606060606,1.0155285751863563
0.005636363636363636,1.0155285751863563
0.005666666666666667,1.0159102637822293
0.005696969696969697,1.0159102637822293
0.0057272727272727275,1.0159102637822293
0.005757575757575757,1.0158136722459596
0.005787878787878788,1.0158136722459596
0.005818181818181818,1.0158136722459596
0.0058484848484848485,1.0158136722459596
0.005878787878787879,1.0166159783829356
0.005909090909090909,1.0166159783829356
0.00593939393939394,1.0166159783829356
0.0059696969696969695,1.0166159783829356
0.006,1.0166159783829356
0.00603030303030303,1.0182427744233074
0.006060606060606061,1.0172343996310216
0.006090909090909091,1.0172343996310216
0.006121212121212121,1.0170804803300906
0.006151515151515152,1.0172298403861144
0.006181818181818182,1.0172298403861144
0.006212121212121212,1.0172298403861144
0.006242424242424242,1.0171155943078725
0.006272727272727273,1.0170496579263177
0.006303030303030303,1.0170496579263177
0.006333333333333333,1.0170496579263177
0.006363636363636364,1.016957407727346
0.0063939393939393945,1.016957407727346
0.006424242424242424,1.016957407727346
0.006454545454545454,1.016957407727346
0.006484848484848485,1.016957407727346
0.0065151515151515155,1.0156512994079878
0.006545454545454545,1.0156512994079878
0.006575757575757576,1.0160348232097192
0.006606060606060607,1.0160348232097192
0.006636363636363636,1.0160348232097192
0.006666666666666666,1.0160348232097192
0.006696969696969697,1.0160348232097192
0.006727272727272728,1.0160348232097192
0.006757575757575757,1.0160348232097192
0.006787878787878788,1.0160348232097192
0.006818181818181819,1.0160348232097192
0.0068484848484848485,1.0160348232097192
0.006878787878787878,1.0160348232097192
0.006909090909090909,1.0160348232097192
0.00693939393939394,1.014954049125672
0.0069696969696969695,1.014954049125672
0.007,1.014954049125672
0.007030303030303031,1.014954049125672
0.007060606060606061,1.014954049125672
0.00709090909090909,1.014954049125672
0.007121212121212121,1.014954049125672
0.007151515151515152,1.014954049125672
0.007181818181818182,1.014954049125672
0.007212121212121212,1.014954049125672
0.007242424242424243,1.014954049125672
0.007272727272727273,1.014954049125672
0.0073030303030303025,1.0142139877527707
0.007333333333333333,1.0142139877527707
0.007363636363636364,1.0142139877527707
0.007393939393939394,1.0142139877527707
0.007424242424242424,1.0142139877527707
0.007454545454545455,1.0142139877527707
0.007484848484848485,1.0142139877527707
0.007515151515151515,1.0142139877527707
0.007545454545454545,1.0142139877527707
0.007575757575757576,1.0142139877527707
0.007606060606060606,1.0142139877527707
0.0076363636363636364,1.011340549619726
0.007666666666666667,1.011340549619726
0.007696969696969697,1.011340549619726
0.007727272727272727,1.011340549619726
0.007757575757575758,1.011340549619726
0.007787878787878788,1.011340549619726
0.007818181818181818,1.011340549619726
0.007848484848484848,1.011340549619726
0.00787878787878788,1.011340549619726
0.007909090909090909,1.011340549619726
0.007939393939393939,1.011340549619726
0.00796969696969697,1.011340549619726
0.008,1.011340549619726
